real_ari,real_perplexity,real_burstiness,fake_ari,fake_perplexity,fake_burstiness
12.737499999999999,83.05901718139648,35.58029685820242,12.009090909090908,44.0493184002963,27.57399514300255
13.090909090909093,40.78753497383811,23.407510253861993,12.900000000000002,14.615474837166923,5.926145505582101
11.542857142857144,43.223817757197786,41.69262881422665,10.599999999999998,16.104409790039064,7.740303697076051
15.785714285714286,30.96353312901088,15.451342917217001,13.55,9.603071212768555,0.1940164566040039
13.2625,53.48995280265808,40.829277336720565,9.515384615384614,23.967378286214974,16.49795865611636
13.77272727272727,49.8213887648149,34.168374268169615,13.799999999999999,22.88792069753011,11.361392757937026
12.612499999999999,43.2378888130188,21.810904642651394,10.408333333333333,27.119182268778484,14.44238318835153
14.124999999999998,59.038347482681274,44.092486937000466,7.32,54.66474304199219,40.739072241462765
9.627272727272727,59.78616385026412,42.30056070238502,13.566666666666668,23.752472983466255,33.34159182417695
18.400000000000002,46.38815180460612,14.93461094033937,16.25,14.159373760223389,0.3957247734069824
14.575,27.094938278198242,10.775041403925385,13.466666666666667,18.251495679219563,10.277518521441475
12.287499999999998,50.98288178443909,32.88228642477306,10.200000000000001,38.74345906575521,28.588781787871802
17.455555555555556,24.411937713623047,12.736699039931425,12.02,29.720981216430665,9.861512659443802
14.4,59.49958642323812,22.38736829710595,13.633333333333335,31.037206225925022,14.599123562000344
53.75,55.61003923416138,51.39958906173706,8.08,57.689948081970215,74.68755231311569
21.966666666666665,29.40523338317871,9.683967552313824,15.442857142857141,17.07189621244158,12.43974573399984
16.5,43.2364013671875,26.239299171363953,11.330000000000002,34.370456314086915,26.176765073651758
13.766666666666667,77.56342061360677,89.47535664427984,8.7,38.21922588348389,8.841813087463379
14.355555555555558,76.98348723517523,71.86638008993366,10.433333333333334,109.12389310201009,136.5160116348705
8.107692307692307,125.85237238957332,327.4387308349311,6.237500000000001,25.03656005859375,19.540782326099432
13.600000000000001,92.85392083062067,82.743602822537,11.614285714285716,22.53547845567976,5.3723835628499526
16.2,70.13350200653076,20.63868586234029,14.4,48.96114880698068,46.68748890164694
10.98181818181818,243.8447591608221,399.0175331922478,12.616666666666667,24.53244145711263,15.200972731057103
13.09,78.20146780014038,62.92502243965682,11.015384615384615,16.94038596520057,5.957183028505274
15.100000000000001,60.82116826375326,31.50050756892126,9.533333333333333,14.103864034016928,5.018699090513853
13.916666666666666,50.386353174845375,14.438785968258722,10.728571428571428,26.200976508004324,16.562425244933916
15.97777777777778,55.16667048136393,31.32286678138561,12.278571428571428,20.866346291133336,8.053521535659936
15.475,64.85755372047424,35.01805864473808,9.333333333333334,22.798635959625244,11.390639334241971
11.270000000000001,49.84829826354981,54.69379459785805,9.764285714285714,34.533712421144756,26.374017683295435
8.183333333333335,106.20702266693115,109.06425140612362,8.855555555555556,40.4164703157213,37.933307780113786
15.299999999999999,63.39244597298758,42.47081202828744,14.742857142857144,18.19579655783517,8.159611898346624
12.038461538461537,41.25303363800049,32.495992505231456,10.541666666666666,17.26048970222473,10.313555685963694
11.1,73.78184080123901,80.07746638817723,9.442857142857141,50.84810870034354,44.51189990982001
11.068750000000001,58.249662935733795,72.00236001572569,11.663636363636362,15.183749112215908,8.32836052666104
9.536363636363633,205.5216484936801,205.66454489280432,8.866666666666665,41.24649429321289,6.991630798529735
14.366666666666667,81.77352444330852,79.42784020066792,10.7,29.75761365890503,14.274685035598136
16.357142857142858,92.14921297345843,77.20559448120918,12.720000000000002,34.11699333190918,7.730549893217602
9.22,113.93488960266113,85.6316877073685,9.65,69.18151028951009,72.401987963682
17.016666666666666,48.59022347132365,35.13147271180856,14.725000000000001,28.456846714019775,7.330812894080377
17.683333333333334,30.869877497355144,6.762249389161541,17.183333333333334,16.652218023935955,5.90878065487782
14.677777777777777,60.690752294328476,53.708643147176744,10.700000000000001,20.0485360622406,9.027853431580882
14.342857142857142,63.63074002947126,59.62640547684474,8.925,33.003034830093384,28.042457151658205
16.27,39.3992823600769,32.80380426445591,13.700000000000001,24.778667092323303,7.790424435437357
18.885714285714283,38.37814317430769,33.57264695323807,9.146153846153847,106.19395300058218,225.16694378324658
14.914285714285713,19.93702139173235,13.275360644541314,5.783333333333334,16.23451320330302,5.5125680174324545
18.24,37.44337959289551,16.42598887161018,10.525,30.131576895713806,36.21000025457629
12.300000000000002,42.89864552815755,22.625505420608885,8.071428571428571,33.28402549879892,25.99117015603998
13.25,121.82121181488037,177.86092897466114,12.391666666666666,23.100679477055866,14.64293010070346
15.375,71.08673477172852,74.5999722896841,9.866666666666667,40.76731411616007,20.47803773688823
12.325,70.01400232315063,66.2841631717726,10.400000000000002,18.12290464128767,6.063792546529393
15.120000000000001,38.63963499069214,26.73717934369055,15.76,16.948938369750977,3.3812345669349897
15.14285714285714,42.227812903267996,31.903519492438992,9.836363636363638,28.179519653320312,40.25445367273181
18.424999999999997,34.31083416938782,11.102936954106768,12.0625,14.472534418106079,5.0456115676633955
11.739999999999998,46.02102155685425,52.99948100383855,6.973333333333334,17.66099433898926,11.23967647355831
9.521428571428572,56.662230900355745,32.74275305554278,13.524999999999999,61.49696326255798,38.47018798867634
11.587499999999999,39.23358225822449,20.904495582190183,12.857142857142858,26.87077018192836,10.75730663074041
12.527272727272726,168.68482728437945,175.46569239407572,11.45,115.74564719200134,106.0821985783801
10.799999999999999,45.8803427696228,29.137089979128145,11.825000000000001,15.89966638882955,4.673323642585259
11.211111111111112,78.98270183139377,63.293727675585934,11.879999999999999,25.728273010253908,9.349455693631167
17.189999999999998,48.46718349456787,30.89569026178342,10.858333333333333,26.259599447250366,11.49711439140677
15.74,49.55100765228271,52.15239263590111,15.333333333333334,9.834580421447754,0.9647084584261465
15.742857142857142,37.27193832397461,17.68021809560542,14.525,29.21675133705139,11.229128916561649
11.469999999999999,52.017805862426755,38.226286724296195,11.309999999999999,16.69927363395691,5.328792668471845
10.9125,46.04410529136658,29.72705570010664,11.649999999999999,16.686081250508625,5.481246990184986
16.17142857142857,152.44969041006905,133.52966768627866,10.85,17.599679946899414,0.7432479858398438
11.666666666666664,82.18655925326877,51.11644284665427,7.683333333333334,30.978779474894207,17.352598126345697
12.641666666666666,138.3052921295166,159.6279345352333,6.6000000000000005,52.37601327896118,37.2373275081781
13.38888888888889,42.28434573279487,21.59655008597956,10.753846153846153,16.891716957092285,6.863539452459642
9.522222222222222,104.41355408562555,81.30018295950738,8.466666666666667,37.69740072886149,23.829101182715764
16.73846153846154,47.08893291766827,19.084314707142703,8.225000000000001,29.87709641456604,26.62900984447872
14.829999999999998,34.819907665252686,18.51501275916073,13.575000000000001,14.395883321762085,3.9388005081123816
10.49,40.17492237091064,32.081906534927064,9.766666666666666,24.382684071858723,19.739896646519455
13.999999999999998,121.24735082898822,85.9348800170846,9.25,16.73151397705078,3.8344898223876953
14.625000000000002,65.585378408432,31.65538688352858,8.8,31.581726932525633,14.099345212377232
7.043749999999999,83.43572747707367,85.06941233464585,12.1125,25.22406005859375,10.516881167746991
10.578260869565218,530.0882692544357,1250.8458386172422,6.966666666666666,31.810561498006184,22.450627887904698
17.228571428571428,51.90307262965611,28.973320699955583,10.166666666666664,21.620425118340385,7.396305808601749
14.149999999999999,39.257030725479126,35.6227883924614,8.749999999999998,23.36914332707723,19.956154240850022
17.983333333333334,43.27022488911947,17.758140528942718,8.125,52.10353342692057,34.406777885588816
13.1,149.64163861955916,189.76312338458348,9.35,22.896478176116943,17.281717268737413
15.300000000000002,42.61899630228678,19.205907587736274,13.039999999999997,11.969404029846192,5.556312086967775
13.255555555555556,58.474822998046875,36.770424237300766,9.625,37.01013195514679,45.39141337464155
15.1875,56.77181422710419,43.58659307171714,11.577777777777778,14.543524742126465,5.776679592392184
10.35,88.82981845310756,80.73217473317887,9.383333333333333,14.049455086390177,5.001811315721477
16.577777777777776,45.22159671783447,31.506234507732604,15.416666666666666,29.009536902109783,25.55011334828473
9.955555555555556,178.61790000067816,316.6207672131432,9.876923076923077,27.709540880643406,33.41221420816633
10.818181818181818,55.1703746102073,33.93671700463315,10.500000000000002,36.23454914093018,14.252138009238587
13.560000000000002,18.767249965667723,6.84373940772166,8.805882352941174,24.536197774550494,37.4301197314664
15.222222222222221,59.17927720811632,37.269313296144844,11.340000000000002,22.083849382400512,19.283628358869382
17.8,26.847739601135252,8.119784193215656,10.949999999999998,17.648433526357014,6.10621395513694
7.275000000000001,36.475921948750816,30.223135252589735,10.633333333333335,8.624423821767172,3.1390739608396396
12.236363636363636,76.23405335166238,53.95999888303249,11.585714285714285,25.9947053364345,17.481050076046515
15.342857142857142,44.984571184430806,23.33938935176865,11.183333333333332,13.20425021648407,7.407202683199529
19.76,45.05371170043945,24.44823821227407,13.590909090909092,14.247579791329123,4.257875458165839
18.139999999999997,13.83152141571045,2.303449206746447,8.681818181818183,29.87870285727761,42.91886652609303
10.24,38.10395784378052,27.656654059282896,9.51,12.76557478904724,5.532312007706468
23.485714285714284,36.798720359802246,21.295312599332018,17.055555555555557,19.759989261627197,16.2621933071551
10.65,59.71874721844991,88.63862104494122,9.4,19.746636962890626,11.679629223079262
14.333333333333334,44.83157094319662,19.280152350212454,11.684615384615386,15.809316781850962,7.276914869363383
20.9,37.46473007202148,11.605202679079245,11.158333333333333,17.36545519034068,8.901731113149184
12.257142857142856,24.734288692474365,11.847580781353923,10.5125,18.300577521324158,7.573236965915779
11.294117647058824,81.90753199072445,107.2954961513014,15.000000000000002,24.043221314748127,11.456985212839594
12.1,185.9039675394694,458.12865244348023,4.675000000000001,48.83866739273071,41.4968404224339
15.071428571428571,38.102535247802734,20.72282779853362,10.516666666666667,13.892365137736002,3.0894839463649806
17.755555555555556,49.787440617879234,16.969374257590598,11.6625,92.40206551551819,122.25637514200865
12.575,125.22149682044983,157.26468048047965,7.3,20.683429479599,9.683665622423648
17.3,32.325900486537385,14.199142079863664,8.3625,19.44286334514618,7.2054182840430645
11.811111111111112,88.2517876095242,75.81976067963765,12.116666666666667,11.52235714594523,2.144571221643102
12.39,36.501019668579104,35.67984269376681,11.408333333333331,23.080205122629803,13.645823592304096
14.330000000000002,51.84710540771484,24.859187772804898,11.439999999999998,10.551750564575196,1.8773763984896383
28.05,23.555099487304688,12.92388916015625,11.633333333333335,58.6247189839681,18.02454829103113
17.740000000000002,40.571671867370604,26.24399673811415,12.428571428571429,17.422276496887207,4.884537738743985
13.445454545454545,42.34091498635032,22.808520272142225,9.7,18.865648587544758,8.28995190711555
11.766666666666667,93.85171360439725,64.59515730404475,6.725,36.92861580848694,24.37585256602395
11.225000000000001,43.630398750305176,21.57003525473795,5.449999999999999,15.049715042114258,1.5910873413085938
6.43888888888889,144.54310682084827,115.103921179691,9.080000000000002,32.93717856407166,39.140485392932355
17.085714285714285,39.593629700796946,22.99099695229959,8.454545454545455,41.57654588872736,51.03869435067583
17.285714285714285,29.179156712123326,14.126269629179536,11.16,13.672716569900512,9.218159092325994
8.236363636363636,91.34097758206454,82.80710305883298,6.766666666666666,21.40465299288432,13.219702852061584
10.02,92.4908576965332,80.01512322532457,8.920000000000002,22.79556312561035,5.543974941079382
12.540000000000001,80.00498733520507,31.992526460246374,11.014285714285714,30.897718020847865,18.01161937319049
16.5125,37.026326179504395,17.114560773047025,9.594117647058823,160.86083574856028,552.4930637788492
9.225,79.20775365829468,95.8584305870644,8.81,35.52760047912598,17.407710612006817
15.68888888888889,50.70703437593248,35.65205351699581,11.98,21.73300266265869,9.164572375742434
5.614285714285714,167.25166375296456,167.79070387946587,7.214285714285714,100.85654367719378,89.09450028034368
16.571428571428573,56.50079263959612,56.4381630187399,11.7,43.56225323677063,23.248745177653
13.35,94.86127185821533,47.266027128998005,9.61,46.973774147033694,31.408265586477224
12.825,37.56650638580322,17.706437752553185,10.680000000000001,18.329374504089355,10.221945034806994
19.08,53.943505096435544,30.022025627847,13.42727272727273,34.903293349526145,31.584124509887374
22.0,43.118584632873535,41.3183828146051,11.185714285714287,16.758026259286062,6.056878664339478
14.875,41.32943034172058,26.994193739064258,10.64,29.219106483459473,13.433777829347099
18.7,129.10135491689047,162.84824806131624,9.8,191.55523300170898,167.8475685119629
11.866666666666667,28.57792960272895,14.457200993957086,8.209999999999999,19.52786169052124,19.137505663375926
14.0625,49.32464909553528,26.133605582080538,7.3,36.7097864151001,23.797720909118652
10.736363636363636,57.05661873383956,53.00470405943551,11.091666666666667,183.81378511587778,544.0477181630656
11.411111111111111,66.34885385301378,30.75666619568207,8.825,25.5429584980011,18.916188949190374
14.799999999999999,61.03174046107701,42.94666362893438,12.666666666666666,15.401604016621908,8.794389117460394
16.085714285714285,37.42603887830462,14.34355502346677,13.163636363636362,17.457466342232443,8.298800849327995
15.375,75.67798614501953,34.21529634842905,9.35,52.39290968577067,62.642490053268496
12.09,128.4418176651001,260.7986304328051,15.087500000000002,14.397999465465546,5.390010314171856
15.15,34.996216893196106,17.28911954585642,15.462499999999999,13.605509877204895,2.6075605012405436
20.028571428571432,30.88336787905012,19.747807948076883,9.458333333333334,19.57599711418152,24.19497163316579
11.166666666666666,170.90656598409018,346.6016938189278,7.9,59.830323219299316,41.41384792327881
14.287499999999998,45.96914315223694,41.60847388491169,11.272727272727273,25.40310573577881,35.501531249267074
15.989999999999998,44.743116569519046,22.225736051250273,12.063636363636363,35.1374268098311,31.80630364059592
13.376923076923077,48.61354974599985,26.24777741449915,11.014285714285714,26.295579637799943,22.142039414165087
16.7125,194.28836250305176,248.61148928074746,8.985714285714286,90.7889323915754,61.10103793983775
13.545454545454545,69.84853792190552,47.18593857007436,11.7875,21.5238254070282,12.87960676557776
12.29090909090909,41.17785635861483,43.088614824689614,15.400000000000002,19.62128562927246,4.474601820188574
11.88,32.817107518514,14.230795931294002,17.299999999999997,8.584329962730408,2.2329139003449003
13.27142857142857,28.403261184692383,10.637475987387024,8.281818181818183,26.869778979908336,17.203865638577163
17.433333333333334,61.07966677347819,67.59252168189174,9.8,54.7338752746582,51.2516081916899
21.200000000000003,85.46328735351562,34.81248562187119,8.780000000000001,60.37129446665446,39.34645947622622
10.919999999999998,58.989689636230466,25.754361981115718,10.04,19.96010971069336,14.821331899201722
9.46923076923077,75.3464822769165,101.11278807614859,10.87142857142857,24.35077408381871,19.952784395761086
9.792307692307695,75.36655334325937,47.19655877667367,14.233333333333334,50.156462987264,23.542946307911247
8.466666666666667,87.83524592717488,54.280353539279695,11.3,15.467355346679687,6.304468052123825
11.45,19.532502794265746,14.292604304874517,9.042857142857143,16.636346408299037,10.27371049898083
14.549999999999999,55.40971326828003,44.53599120279923,10.814285714285715,23.4428768157959,13.57420250599612
11.899999999999999,47.89689540863037,21.269197536784397,15.45,14.527873754501343,8.879563302296972
15.657142857142857,81.40750231061664,122.43495899990782,13.379999999999999,13.256790351867675,6.341925770348109
15.969999999999999,147.21778564453126,149.41320172144725,8.700000000000001,33.5935173034668,4.627232140563398
10.25,52.37536891301473,33.67868963757652,9.392857142857142,38.1147586958749,30.252993194745358
11.02,46.853995418548585,28.113277501791973,10.871428571428572,21.47568130493164,14.175268415178813
13.64,46.6219877243042,28.134120794964414,9.085714285714285,17.658881323678152,5.96329759726719
11.830000000000002,139.04001541137694,119.9790223159322,9.22,34.680649757385254,27.35520648468063
11.566666666666666,116.4455664952596,106.20585320927557,11.872727272727273,19.428514393893156,10.011746024685188
12.041666666666666,126.25306367874146,150.9654901771491,9.6,26.370492299397785,14.634341954721954
18.491666666666667,693.9922951062521,1601.1976248926258,8.583333333333332,19.304480870564777,9.880970356064182
13.763636363636364,98.51739874753085,238.52249060977275,11.366666666666667,10.749119440714518,5.499978745750387
18.770000000000003,59.79641170501709,41.62252699481866,10.800000000000002,21.451348940531414,9.017304172178099
9.389999999999999,41.269486618041995,28.846835789151346,9.3375,15.657163262367249,4.350853288882091
7.553846153846155,57.60984127338116,49.97910432585534,12.416666666666666,34.45444989204407,26.620106753239135
14.318181818181818,34.15103166753595,22.76106919352262,8.357142857142858,13.025319235665458,7.6164572860137465
9.525,145.31366475423178,105.71872916261202,11.900000000000002,40.91841163635254,34.08619657595618
13.9,34.95949665705363,20.256266842248422,13.109090909090908,46.85064255107533,88.96517499441771
12.974999999999998,79.71246576309204,39.98270734011638,10.216666666666667,16.723753929138184,5.107213946365932
13.874999999999998,46.54507517814636,36.731251839504715,9.357142857142858,18.464003937585012,10.461387659179996
10.540000000000001,104.02170658111572,119.47987496446588,5.699999999999999,58.60023832321167,28.89724265539259
9.154545454545454,161.05932426452637,270.20582847863847,7.366666666666667,31.433881123860676,11.493063483234796
12.816666666666665,52.96514638264974,21.173572997354867,10.350000000000001,21.872801780700684,1.867335319519043
15.883333333333333,55.8506186803182,23.398430188405854,11.357142857142856,47.48785236903599,47.6686448698711
19.02222222222222,39.25034872690836,30.678387068771414,15.25,16.353883266448975,7.955118995110941
15.566666666666666,36.106696870591904,10.429212777526224,11.620000000000001,17.359193801879883,7.06604138409591
13.05,69.19213938713074,24.459650979000912,4.3,19.864614009857178,4.510494709014893
10.072727272727272,73.18498741496693,71.94623468697674,9.836363636363636,36.512382160533555,19.23108171384341
12.24,75.08508205413818,28.796981570437197,9.52,47.413047790527344,25.679797016194836
12.557142857142859,31.686457089015416,17.259142070181433,7.233333333333333,17.702657024065655,16.450511954064794
14.209999999999999,49.98005695343018,46.12805681750443,11.054545454545455,18.483797766945578,13.875030088985877
10.610000000000001,107.09813804626465,58.5247499638339,12.187499999999998,69.62785851955414,69.40580537417235
12.836363636363636,58.45729498429732,33.450000538073844,11.39090909090909,34.81662134690718,28.905008296281096
19.616666666666664,35.450836499532066,12.845048712181239,15.345454545454544,20.921808329495516,9.953815859875052
15.51,37.07560272216797,23.328442676544842,10.177777777777777,17.12003204557631,6.724400896203245
19.566666666666666,32.128652254740395,27.604899636493954,11.00769230769231,28.63349459721492,16.573843126216993
9.291666666666668,38.274324576059975,20.851521739434936,9.718181818181819,16.64334149794145,9.519751782323926
14.363636363636363,79.92686687816273,80.16235511183875,10.6,66.62757205963135,35.2649450302124
19.3875,62.06190204620361,26.466405576178687,12.72857142857143,31.956307411193848,18.01888857863645
12.666666666666666,34.85556705792745,17.29263978463009,13.92857142857143,18.639715603419713,11.84849148614027
14.109090909090908,63.88088269667192,82.21744530827117,13.200000000000001,18.85723853111267,11.594324740392954
13.470000000000002,47.87664155960083,30.900618815158715,10.4,18.84053955078125,7.901618846138478
14.685714285714285,57.85826873779297,36.49760131561963,16.08888888888889,16.332068390316433,8.672187060087822
13.8125,57.00338268280029,27.650834788118303,10.933333333333335,25.965252717336018,17.994759820864676
11.136363636363638,319.8950510892001,527.7370201943108,10.624999999999998,54.269031286239624,44.66409642023444
10.049999999999999,90.14639677320208,55.38673461200424,7.4,50.83841667175293,36.428279396949875
13.7375,27.642232656478882,11.687829862062742,11.871428571428572,24.26947362082345,9.700225636479924
21.966666666666665,73.89287376403809,30.329258067224295,12.228571428571428,55.18776375906808,41.39225403995662
11.890909090909089,24.75471982088956,12.649141935348748,9.62857142857143,15.85108722959246,7.624832510493045
8.540000000000001,67.04297752380371,52.04775494286659,9.7875,30.3412424325943,12.726111922147316
14.830000000000002,70.4478796005249,82.10202010156279,8.566666666666666,31.412282307942707,12.431422397910014
13.066666666666665,136.78866664568582,273.14979935701143,11.814285714285717,30.944216421672277,22.096536571654493
25.866666666666664,50.983114878336586,38.99795113039211,6.033333333333334,35.65952237447103,11.423006689729661
12.233333333333334,63.787726084391274,34.367429833972665,11.971428571428572,18.41251461846488,12.16302737654776
9.373684210526315,89.21650946767707,93.7756244451991,7.800000000000001,75.02284982469347,77.14974813491975
15.7,38.14178047180176,22.66320502909019,9.166666666666668,26.426769256591797,11.2570330101816
14.185714285714285,76.93405655452183,67.49125683754227,12.850000000000001,13.995176792144775,1.8234872691097568
15.257142857142856,72.17033059256417,57.86200483632561,12.563636363636363,38.09057877280495,16.481566498072475
14.033333333333333,43.12060779995389,22.67722138869897,7.871428571428572,10.67471626826695,4.068591440024966
8.491666666666669,75.96792189280193,61.96063324589319,12.86,39.09652137756348,19.09065490035515
11.749999999999996,36.60928604337904,51.65157629991175,13.575,12.072991013526917,5.176363693607294
14.2875,24.868971347808838,8.241940594518113,11.276923076923076,20.368306783529427,15.246057917145652
18.722222222222225,26.878002696567112,13.821588298852356,16.525,14.963201999664307,6.6662318405610055
11.575000000000001,50.64078903198242,60.22406851345795,8.075,18.0975359082222,5.932504116686456
14.366666666666667,68.53560447692871,47.509280425447805,14.600000000000001,24.72523522377014,21.74741029452108
11.347058823529412,207.19052325977998,205.4188843260714,10.42,25.304088401794434,11.843813675104098
13.599999999999998,55.522317780388725,34.37299899311997,11.281818181818181,20.15187220139937,7.750073244013255
17.674999999999997,79.20637321472168,48.05188761165471,8.844444444444443,19.396435419718426,14.469415930250175
13.088888888888889,60.57859420776367,49.36974102318543,7.075,35.695860862731934,23.95603590204324
15.68888888888889,58.90469593471951,22.402840349492283,8.059999999999999,33.394809532165525,19.03694934701504
13.355555555555554,62.10876825120714,55.02845420114739,11.75,11.818729877471924,2.2407641410827637
12.42222222222222,32.91901625527276,24.3149745785355,9.650000000000002,11.232694347699484,5.948916905107395
19.86,36.77882041931152,15.414546919520696,14.399999999999997,27.194157695770265,18.888380438702356
18.599999999999998,29.833747482299806,10.060438116600798,11.950000000000001,30.080078601837158,11.951821618570808
14.390909090909092,39.97640718113292,16.15193515239911,11.41,14.287540769577026,5.523773428088344
12.633333333333333,173.51836691962347,225.9945638408144,11.3,30.40567569732666,22.69675085661284
10.139999999999999,46.99557247161865,24.337545531951612,9.299999999999999,36.22356001536051,19.187473880413364
14.820000000000002,26.613821363449098,18.734128314147902,10.128571428571428,14.64130061013358,8.986941967207605
17.34666666666666,25.051417477925618,14.529746436346187,9.625,15.663505792617798,10.265023793306968
13.322222222222223,83.64051130082872,85.94433622799767,6.94,30.39990472793579,26.299737962877483
11.942857142857141,25.473930767604283,22.364405503323056,9.442857142857145,11.914014884403773,3.415714737889112
9.946153846153845,117.3152606670673,114.1235144011474,12.100000000000001,27.56819438934326,3.682084083557129
10.041666666666668,52.17966739336649,41.23498767075078,13.966666666666667,14.258288065592447,1.3775968968309804
12.3625,72.81311464309692,88.61673200204432,10.9375,16.265851855278015,5.2501160148189525
14.059999999999999,28.457897186279297,13.060652280879014,11.6,20.654326135461982,13.77279608685958
15.662500000000001,55.63182091712952,49.893584530791934,13.200000000000001,25.689977407455444,11.857952825261291
16.866666666666667,38.856868267059326,24.22835616236127,9.506249999999998,37.50741398334503,31.22625357645736
14.342857142857142,72.48665019444057,38.42707481665261,8.9375,23.58718490600586,7.72999236044729
12.985714285714286,22.81054197038923,11.777019149094434,10.557142857142859,24.175140721457346,14.618983672997945
15.371428571428572,60.72478730337961,46.06574419964236,12.125,43.18629264831543,30.13851003581359
11.233333333333333,38.94877709282769,20.859471236547297,10.641666666666667,21.908003171284992,26.23821230280094
11.3625,96.32918751239777,93.01376953122913,5.16,105.0840503692627,89.14489481295116
15.27,41.88667602539063,21.96804569538805,14.633333333333333,27.20415751139323,14.956357716570468
11.727272727272727,70.41589979691939,57.62350297761113,9.22,53.90956611633301,22.064662808345513
11.066666666666668,42.54765637715658,27.88295098003007,13.1,18.16621571779251,10.077950417260048
11.83076923076923,80.46588061406062,76.65849940763506,7.533333333333334,19.055086135864258,3.444914811128341
12.377777777777776,48.26959101359049,19.02302924701045,13.219999999999999,18.339674186706542,4.6151327622247535
12.228571428571428,86.96149935041156,65.05868017740438,11.183333333333332,24.55708869298299,13.783682737557305
13.5,41.846923555646626,27.54267855465528,11.299999999999999,15.236813272748675,4.192282843638054
13.671428571428573,74.9428847176688,40.61919862207956,11.254545454545454,26.45922704176469,12.765182611129934
18.68,37.57839250564575,19.48806591724471,10.711111111111112,16.242283874087864,7.341944400819235
20.46,18.993168067932128,6.936785588422334,10.94,10.839935874938964,4.874310867934286
12.2,84.88776189630681,181.60666835875392,12.308333333333332,28.001652638117474,22.08867408907255
11.287500000000001,68.73096919059753,35.95364496359086,9.35,33.622950077056885,19.015619560041976
15.985714285714286,29.389386858258927,8.246378152140547,9.556249999999999,31.19048237800598,42.568359361968106
15.533333333333331,36.30588356653849,18.208506347031836,11.342857142857142,9.074602467673165,3.7885029402905817
18.75714285714286,49.05744825090681,15.349687087428727,14.625,27.076904296875,5.53728231718372
9.763636363636364,29.263360370289195,16.737331115560373,9.6875,22.138213515281677,8.383523934486279
